date,open,high,low,close,volume
2024-06-19,60.8,61.11,58.83,60.03,347000
2024-06-20,59.93,60.78,59.57,60.5,280858
2024-06-21,60.52,60.78,59.53,59.98,241537
2024-06-24,59.74,61.58,59.64,60.91,307991
2024-06-25,60.88,61.82,60.55,61.32,253092
2024-06-26,61.04,61.42,59.94,60.28,238314
2024-06-27,60.08,60.51,59.5,60.13,274095
2024-06-28,59.53,60.82,59.51,60.53,251956
2024-07-01,60.32,61.41,59.63,60.12,195283
2024-07-02,59.73,60.23,58.83,59.03,291813
2024-07-03,59.08,59.71,58.77,59.06,181208
2024-07-04,59.23,61.23,59.23,60.63,277531
2024-07-05,60.53,61.18,59.03,60.03,264796
2024-07-08,59.63,60.75,59.2,60.26,194436
2024-07-09,59.84,60.7,59.65,60.13,216645
2024-07-10,60.57,61.09,59.84,59.84,158469
2024-07-11,59.88,60.48,58.55,59.93,271827
2024-07-12,59.82,61.23,59.67,61.03,245741
2024-07-15,60.81,61.19,60.39,60.97,170459
2024-07-16,60.66,60.99,59.78,60.3,204068
2024-07-17,60.07,60.41,57.69,58.86,464628
2024-07-18,58.04,60.49,58.04,59.93,345325
2024-07-19,59.39,59.81,58.92,59.63,217970
2024-07-22,59.48,60.67,59.35,59.66,199303
2024-07-23,59.66,59.82,58.41,58.41,185378
2024-07-24,58.04,58.75,55.67,56.11,455473
2024-07-25,55.55,56.12,54.93,55.43,301092
2024-07-26,58.86,59.02,57.43,58.87,577402
2024-07-29,58.33,59.24,58.19,58.91,207128
2024-07-30,58.54,58.8,56.63,57.09,225758
2024-07-31,56.76,59.89,56.76,59.79,401747
2024-08-01,59.83,60.7,59.44,59.61,244068
2024-08-02,59.33,60.31,58.6,59.02,202615
2024-08-05,58.57,60.33,57.59,57.68,354768
2024-08-06,57.64,58.29,55.55,55.95,384932
2024-08-07,55.95,57.41,55.27,56.73,252986
2024-08-08,56.45,57.51,56.24,56.99,142319
2024-08-09,56.88,57.73,56.36,56.53,138024
2024-08-12,56.53,58.17,56.34,57.41,169492
2024-08-13,57.41,58.14,56.95,57.39,98351
2024-08-14,57.39,57.52,56.63,56.93,112278
2024-08-15,56.73,57.38,56.32,57.03,191633
2024-08-16,56.84,57.93,56.7,57.77,180670
2024-08-19,57.72,59.18,57.7,58.39,172753
2024-08-20,59.51,59.52,57.79,59.05,257810
2024-08-21,58.74,59.73,58.36,59.19,211871
2024-08-22,59.16,60.52,58.75,60.12,249787
2024-08-23,60.03,61.99,59.91,61.49,290471
2024-08-26,61.97,62.68,60.93,62.35,339582
2024-08-27,62.03,62.51,61.52,62.02,241138
2024-08-28,62.01,62.18,60.6,60.96,265430
2024-08-29,60.45,61.34,59.98,59.98,232856
2024-08-30,59.51,61.84,59.41,60.78,333863
2024-09-02,60.53,62.55,60.47,61.26,260759
2024-09-03,61.04,62.51,61.03,62.0,242379
2024-09-04,61.89,62.73,61.39,61.51,274996
2024-09-05,60.98,61.43,59.51,59.62,432123
2024-09-06,59.63,60.58,58.93,59.05,233202
2024-09-09,57.38,58.23,56.71,57.12,548406
2024-09-10,56.51,57.67,56.51,56.78,401110
2024-09-11,56.55,58.11,55.73,57.69,419218
2024-09-12,57.83,58.88,57.69,58.4,276169
2024-09-13,58.08,59.81,57.62,59.54,321490
2024-09-18,59.65,61.74,59.43,61.28,295026
2024-09-19,58.33,61.76,58.33,61.31,476115
2024-09-20,60.94,62.33,60.79,62.09,398013
2024-09-23,62.49,63.92,62.23,63.63,391621
2024-09-24,63.63,64.28,62.23,64.07,500902
2024-09-25,64.24,67.53,64.24,66.14,627661
2024-09-26,66.03,69.71,65.82,69.59,501342
2024-09-27,70.78,72.43,67.18,69.03,857448
2024-09-30,69.19,72.93,68.06,72.09,1251665
2024-10-08,79.7,79.7,74.76,76.22,1352393
2024-10-09,74.43,75.35,70.05,71.04,895501
2024-10-10,71.98,75.41,71.9,74.33,673034
2024-10-11,74.03,74.26,71.93,72.8,380602
2024-10-14,73.06,75.32,72.63,75.03,462828
2024-10-15,75.03,75.03,72.03,72.03,375833
2024-10-16,70.73,71.53,69.76,71.27,342829
2024-10-17,71.27,71.56,68.93,69.11,394376
2024-10-18,69.11,72.23,68.68,71.04,427851
2024-10-21,71.38,72.01,69.31,70.11,343229
2024-10-22,70.38,72.99,70.17,72.53,404060
2024-10-23,72.63,73.81,72.03,72.41,268313
2024-10-24,72.14,72.49,71.33,71.67,171087
2024-10-25,71.45,71.89,70.8,71.3,210573
2024-10-28,71.52,71.61,70.04,70.9,280591
2024-10-29,70.64,71.53,69.83,70.1,297272
2024-10-30,69.73,70.38,68.15,68.78,404137
2024-10-31,69.0,69.72,67.13,67.45,500469
2024-11-01,67.47,69.03,66.41,68.28,416515
2024-11-04,68.17,69.4,67.73,68.87,232316
2024-11-05,68.53,69.51,67.24,69.16,416967
2024-11-06,69.17,69.17,67.0,67.2,525931
2024-11-07,66.38,68.13,65.92,68.13,547746
2024-11-08,68.69,69.79,67.13,68.61,593374
2024-11-11,67.26,67.87,66.85,67.63,442079
2024-11-12,67.94,70.92,67.82,68.42,575477
2024-11-13,68.51,70.33,68.49,69.43,458417
2024-11-14,69.51,70.92,68.36,69.67,408435
2024-11-15,69.18,70.14,67.88,68.28,342825
2024-11-18,68.2,69.01,66.86,67.08,319386
2024-11-19,67.08,67.78,66.73,67.34,226652
2024-11-20,67.41,67.68,66.77,67.46,226371
2024-11-21,67.4,67.42,66.58,66.87,216528
2024-11-22,66.86,68.85,66.25,66.42,388458
2024-11-25,66.14,68.41,66.14,66.42,385868
2024-11-26,66.14,67.23,65.38,66.63,274188
2024-11-27,66.35,67.53,65.77,67.35,264825
2024-11-28,68.03,68.03,65.79,66.22,323290
2024-11-29,65.71,66.8,65.58,66.16,277501
2024-12-02,66.18,66.56,65.26,66.11,357906
2024-12-03,66.03,66.03,65.43,65.88,313174
2024-12-04,65.91,68.02,65.63,67.52,531955
2024-12-05,67.63,68.91,67.45,67.75,367645
2024-12-06,67.81,69.16,67.54,68.88,456778
2024-12-09,68.04,69.91,67.34,69.16,413219
2024-12-10,72.54,72.69,69.82,69.87,555133
2024-12-11,69.73,71.36,69.63,71.13,335434
2024-12-12,71.23,71.78,70.4,71.59,286398
2024-12-13,71.23,71.26,69.36,70.03,370633
2024-12-16,70.13,70.48,68.68,69.25,280471
2024-12-17,69.23,70.71,68.84,69.7,278873
2024-12-18,69.69,70.61,69.61,70.13,225785
2024-12-19,69.89,71.26,69.27,70.47,253553
2024-12-20,70.46,70.82,69.69,70.03,209397
2024-12-23,70.03,71.28,69.98,70.64,226029
2024-12-24,70.43,72.41,70.43,72.28,344141
2024-12-25,72.33,72.63,71.07,71.57,227339
2024-12-26,71.29,72.27,70.68,72.01,242143
2024-12-27,72.01,72.08,70.83,71.45,198421
2024-12-30,71.03,72.21,70.95,71.35,221827
2024-12-31,71.13,72.08,70.72,71.25,307660
2025-01-02,71.43,73.23,71.03,71.35,413671
2025-01-03,71.03,72.09,69.93,70.72,296422
2025-01-06,70.71,72.31,70.31,71.41,306810
2025-01-07,71.03,72.79,70.53,71.96,251785
2025-01-08,71.54,73.69,71.46,73.61,406930
2025-01-09,73.73,75.03,73.23,74.76,345987
2025-01-10,74.76,74.92,72.4,72.4,271096
2025-01-13,71.64,72.05,69.96,70.33,255846
2025-01-14,70.33,71.38,69.46,70.65,288584
2025-01-15,70.67,71.8,69.63,69.85,256635
2025-01-16,70.02,71.48,69.93,70.12,262330
2025-01-17,70.11,70.9,69.66,70.38,159288
2025-01-20,71.13,72.77,70.91,70.92,296993
2025-01-21,71.29,71.32,70.25,70.43,162863
2025-01-22,70.41,70.41,68.31,69.03,322180
2025-01-23,69.43,69.95,68.43,69.44,270087
2025-01-24,69.04,69.67,68.58,68.85,304861
2025-01-27,68.89,70.33,68.65,69.91,280115
2025-02-05,69.43,69.72,67.71,68.24,363511
2025-02-06,68.21,68.59,67.46,68.3,285675
2025-02-07,68.43,69.47,67.7,69.47,355350
2025-02-10,69.35,69.36,68.53,69.04,318650
2025-02-11,69.47,69.89,68.64,69.73,300440
2025-02-12,69.49,69.62,68.71,69.31,228073
2025-02-13,69.03,69.42,68.16,68.17,410664
2025-02-14,68.15,68.72,67.93,68.52,234351
2025-02-17,68.28,68.5,67.28,68.07,402358
2025-02-18,68.02,68.68,67.56,67.93,293465
2025-02-19,67.33,68.0,67.03,67.48,337150
2025-02-20,67.44,67.74,67.09,67.26,314202
2025-02-21,67.05,67.26,66.23,66.62,553390
2025-02-24,66.68,67.53,66.31,66.92,469377
2025-02-25,66.53,66.7,65.01,65.06,565999
2025-02-26,64.74,66.19,64.73,66.15,404124
2025-02-27,67.03,68.74,66.66,68.51,652482
2025-02-28,68.78,69.53,68.13,69.08,506479
2025-03-03,68.73,69.02,66.88,67.03,405918
2025-03-04,67.31,68.5,67.31,68.0,300420
2025-03-05,67.93,68.18,67.23,67.78,286186
2025-03-06,67.94,68.0,66.45,67.17,402399
2025-03-07,67.15,67.27,66.29,66.82,314827
2025-03-10,66.84,67.29,66.54,67.1,273440
2025-03-11,66.53,67.47,66.33,66.96,252825
2025-03-12,67.01,67.01,66.13,66.13,301301
2025-03-13,66.04,66.68,65.84,66.04,252622
2025-03-14,66.06,68.13,65.85,67.9,425450
2025-03-17,68.55,68.55,67.63,67.91,347333
2025-03-18,68.03,72.13,67.64,71.01,779314
2025-03-19,73.26,73.97,71.06,72.54,1066261
2025-03-20,72.43,72.88,71.13,71.2,585693
2025-03-21,70.8,72.46,70.8,71.31,384528
2025-03-24,70.91,72.53,70.85,72.09,387348
2025-03-25,72.84,73.53,72.4,72.89,324186
2025-03-26,72.5,73.43,71.9,72.82,237069
2025-03-27,72.82,73.53,72.35,72.53,257215
2025-03-28,72.24,73.21,71.71,72.9,249114
2025-03-31,72.93,76.53,72.93,74.53,689684
2025-04-01,74.13,74.81,71.23,71.42,551817
2025-04-02,71.38,72.82,71.22,71.99,268536
2025-04-03,70.63,70.86,69.18,69.39,565989
2025-04-07,64.25,65.5,62.05,63.21,880897
2025-04-08,64.03,66.53,63.82,66.26,744733
2025-04-09,65.22,66.53,64.45,65.7,578840
2025-04-10,66.63,67.62,66.16,67.12,450849
2025-04-11,66.55,66.77,65.66,66.52,295626
2025-04-14,66.75,66.93,65.74,65.95,348835
2025-04-15,66.13,67.86,65.72,67.51,343667
2025-04-16,67.22,67.51,66.4,67.03,266729
2025-04-17,66.77,67.2,66.37,66.98,195913
2025-04-18,66.98,67.36,66.5,66.95,154484
2025-04-21,66.81,67.64,66.53,67.42,177514
2025-04-22,67.33,68.26,67.24,67.75,226155
2025-04-23,68.13,68.45,67.83,67.88,225869
2025-04-24,68.43,69.22,67.99,68.98,231808
2025-04-25,68.98,69.03,68.41,68.78,170972
2025-04-28,69.42,69.61,68.83,69.26,239660
2025-04-29,69.29,70.4,68.89,70.23,234974
2025-04-30,71.03,71.15,69.48,69.65,478100
2025-05-06,70.26,70.41,69.13,70.08,346412
2025-05-07,70.8,71.21,70.03,70.39,300281
2025-05-08,70.38,71.67,69.91,71.03,277076
2025-05-09,71.02,72.06,70.74,71.83,245639
2025-05-12,72.13,72.77,71.93,72.61,272239
2025-05-13,73.03,73.23,72.47,73.14,255278
2025-05-14,72.93,73.58,72.16,73.12,292496
2025-05-15,72.69,73.1,72.35,72.53,204902
2025-05-16,72.24,72.87,71.6,72.63,238660
2025-05-19,72.47,73.75,72.32,73.61,263086
2025-05-20,73.56,75.13,73.51,74.7,277995
2025-05-21,74.53,75.47,74.5,74.83,205438
2025-05-22,74.76,75.59,74.34,75.39,234034
2025-05-23,75.39,76.51,74.75,74.92,299746
2025-05-26,74.75,75.22,73.64,74.3,241689
2025-05-27,74.23,74.92,74.05,74.51,206449
2025-05-28,75.01,76.13,74.73,75.35,240449
2025-05-29,75.1,75.52,74.39,75.01,251677
2025-05-30,74.77,75.54,74.33,75.09,215733
2025-06-03,75.08,75.08,71.7,71.94,561908
2025-06-04,71.81,72.61,71.53,71.59,367554
2025-06-05,71.47,71.93,71.08,71.28,235803
2025-06-06,71.4,71.86,71.13,71.73,275559
2025-06-09,71.28,71.61,70.1,71.43,466956
2025-06-10,71.66,72.53,71.08,71.08,321074
2025-06-11,71.23,71.83,70.86,71.52,263083
2025-06-12,72.02,72.19,71.04,71.71,347029
2025-06-13,71.11,71.67,70.51,70.99,300452
2025-06-16,71.11,71.31,70.36,70.77,250205
2025-06-17,71.31,72.59,71.31,71.57,326395
2025-06-18,71.7,72.15,71.53,71.61,175288
2025-06-19,71.71,71.92,70.64,70.84,211253
2025-06-20,70.86,71.89,70.77,71.89,229864
2025-06-23,71.51,71.84,70.97,71.23,210545
2025-06-24,71.61,72.85,71.51,72.31,270501
2025-06-25,72.31,72.84,71.81,72.69,243275
2025-06-26,72.51,73.1,72.26,72.61,226726
2025-06-27,72.57,72.7,71.73,71.79,223640
2025-06-30,71.76,72.09,71.49,71.71,193023
2025-07-01,71.79,71.86,71.31,71.62,186252
2025-07-02,71.62,72.61,71.32,72.01,266155
2025-07-03,72.3,72.46,71.85,72.4,179369
2025-07-04,72.39,73.35,72.11,72.99,211462
2025-07-07,72.71,72.96,71.84,72.06,215453
2025-07-08,72.06,72.21,71.58,71.73,256867
2025-07-09,71.58,71.86,71.31,71.31,272053
2025-07-10,71.35,71.48,70.84,71.19,231514
2025-07-11,71.25,72.31,71.2,71.99,320554
2025-07-14,71.98,72.72,71.49,72.61,233739
2025-07-15,72.62,73.01,72.32,72.72,249010
2025-07-16,72.98,73.6,72.31,72.4,206888
2025-07-17,72.26,72.94,72.11,72.14,247300
2025-07-18,72.38,72.79,72.03,72.34,219512
2025-07-21,72.12,72.47,71.91,72.06,308971
2025-07-22,72.09,72.73,71.77,72.7,357204
2025-07-23,72.71,73.36,72.69,73.01,369872
2025-07-24,73.21,73.46,72.6,73.02,290699
2025-07-25,72.91,72.91,72.06,72.27,244562
2025-07-28,72.33,72.43,71.31,71.45,377736
2025-07-29,71.45,71.58,70.53,70.75,398369
2025-07-30,71.0,72.25,70.71,71.62,411325
2025-07-31,71.51,71.53,69.39,69.7,694777
2025-08-01,69.71,70.48,69.61,70.3,286447
2025-08-04,70.06,70.51,69.71,70.45,197766
2025-08-05,70.62,71.02,70.19,70.89,191748
2025-08-06,70.89,71.29,70.5,71.21,221358
2025-08-07,71.02,71.44,70.72,70.99,203616
2025-08-08,70.91,71.34,70.8,71.09,201184
2025-08-11,70.81,71.33,70.7,71.27,179124
2025-08-12,71.26,71.95,71.11,71.44,240476
2025-08-13,71.49,71.8,71.11,71.33,253847
2025-08-14,71.31,72.56,71.23,71.84,455149
2025-08-15,71.84,71.91,71.32,71.81,274700
2025-08-18,71.82,72.07,71.12,71.35,542998
2025-08-19,72.71,73.14,71.71,72.19,537603
2025-08-20,71.72,71.83,71.02,71.73,403770
2025-08-21,71.6,72.01,71.17,71.43,338014
2025-08-22,71.48,71.7,71.16,71.6,391389
2025-08-25,71.63,73.36,71.63,73.03,700234
2025-08-26,73.03,73.79,72.82,73.31,462938
2025-08-27,73.4,74.06,72.2,72.22,488419
2025-08-28,72.22,73.48,72.02,73.01,432987
2025-08-29,73.01,74.35,72.9,73.22,567669
2025-09-01,74.51,75.35,73.03,73.54,776259
2025-09-02,73.72,75.91,73.5,75.67,805909
2025-09-03,76.06,76.65,74.46,75.13,504881
2025-09-04,75.49,75.51,73.93,75.1,443539
2025-09-05,75.32,76.2,74.95,75.73,464252
2025-09-08,76.18,77.59,76.01,76.54,550294
2025-09-09,76.53,77.11,75.86,76.69,383150
2025-09-10,76.51,76.78,75.91,76.53,271542
2025-09-11,76.41,76.78,75.41,76.53,459605
2025-09-12,76.46,77.2,74.92,75.08,591171
2025-09-15,74.71,75.46,74.01,74.68,480680
2025-09-16,74.64,74.71,73.56,73.97,456028
2025-09-17,73.92,74.94,73.68,73.86,577227
2025-09-18,74.11,74.86,72.7,73.25,600840
2025-09-19,72.92,74.1,72.72,73.86,388478
2025-09-22,74.32,74.41,72.41,72.77,479740
2025-09-23,72.76,73.16,72.23,73.04,421477
2025-09-24,73.02,73.86,72.46,73.61,306285
2025-09-25,72.81,73.26,72.06,72.35,478607
2025-09-26,72.55,74.21,72.4,73.71,476983
2025-09-29,73.94,74.06,72.56,73.24,465939
2025-09-30,73.21,73.22,72.06,72.17,506108
2025-10-09,71.86,72.48,70.89,72.14,615939
2025-10-10,71.96,73.24,71.61,72.34,433305
2025-10-13,70.89,71.62,70.53,71.32,481605
2025-10-14,71.51,72.66,71.2,72.11,519095
2025-10-15,72.31,73.0,72.11,72.43,376333
2025-10-16,72.71,73.2,72.03,72.69,346780
2025-10-17,72.21,73.1,72.15,72.31,276491
2025-10-20,72.6,72.91,71.9,72.38,297557
2025-10-21,72.41,72.77,72.09,72.42,283947
2025-10-22,72.31,73.5,72.12,73.39,393298
2025-10-23,73.31,74.46,73.19,74.4,347633
2025-10-24,74.4,74.51,73.97,74.12,244838
2025-10-27,74.25,74.86,73.88,74.39,340553
2025-10-28,74.12,74.43,73.64,73.92,233658
2025-10-29,73.76,73.93,73.01,73.91,273587
2025-10-30,74.01,75.61,74.01,74.81,499653
2025-10-31,74.71,76.34,74.61,75.91,509742
2025-11-03,75.9,76.46,74.69,74.9,281970
2025-11-04,74.63,75.3,74.41,74.67,302606
2025-11-05,74.51,75.9,73.81,75.45,266151
2025-11-06,75.45,76.94,75.45,76.54,355111
2025-11-07,76.78,76.78,75.62,75.71,264420
2025-11-10,75.77,77.06,75.46,76.84,391008
2025-11-11,76.84,76.9,76.19,76.74,227708
2025-11-12,76.74,80.06,76.74,79.0,737847
2025-11-13,78.71,79.51,78.2,79.11,333370
2025-11-14,79.01,79.93,78.56,78.74,273127
2025-11-17,78.74,78.9,77.42,77.93,261095
2025-11-18,78.29,78.66,77.0,77.4,235904
2025-11-19,77.38,78.09,77.02,77.4,214415
2025-11-20,77.5,78.88,77.03,77.94,261929
2025-11-21,77.1,79.29,77.1,78.75,439495
2025-11-24,78.6,79.48,78.25,78.56,367739
2025-11-25,78.99,79.0,77.61,78.7,291012
2025-11-26,78.69,80.0,78.41,79.8,320728
2025-11-27,79.6,80.73,78.95,79.8,316461
2025-11-28,79.8,80.07,79.33,79.86,181267
2025-12-01,79.8,80.2,79.17,80.0,303520
2025-12-02,80.1,81.66,80.01,81.56,378049
2025-12-03,81.55,82.88,81.26,82.17,368660
2025-12-04,82.13,83.17,81.77,81.89,289180
2025-12-05,81.89,82.59,81.7,82.23,246165
2025-12-08,83.0,83.1,81.04,81.81,273365
2025-12-09,81.5,81.56,79.94,80.2,356479
2025-12-10,79.98,80.62,79.7,80.07,245720
2025-12-11,80.12,80.56,79.18,79.3,272945
2025-12-12,79.35,79.98,79.2,79.32,328959
2025-12-15,79.69,81.1,79.45,80.41,365547
2025-12-16,80.25,80.85,79.84,79.96,214231
2025-12-17,79.71,80.92,79.38,80.47,230282
2025-12-18,80.27,80.61,79.51,79.83,214098
2025-12-19,79.85,79.9,78.8,79.45,278018
2025-12-22,79.3,79.79,78.9,79.16,245037
2025-12-23,79.38,80.31,79.02,79.65,254680
2025-12-24,79.43,79.94,78.76,78.8,217047
2025-12-25,78.52,78.88,78.18,78.59,226758
2025-12-26,78.59,79.07,78.55,78.87,214107
2025-12-29,78.79,79.72,78.25,78.41,256974
2025-12-30,78.16,79.38,78.12,78.85,213622
2025-12-31,78.87,80.28,77.85,78.15,287758
